order,symbol,locus_overlap,gene_coordinates,start,end,length,effective_length,logFC,pvalue,gen.fdr
3265,AT1G58225,-,1:21564111-21565171,21564111,21565171,1061,702,1.05832486676651,0.0001076889484532,0.0002747873855117
3266,AT1G58230,-,1:21566148-21579123,21566148,21579123,12976,8256,0.305786427188143,0.0117675036597039,0.0215416557824948
3267,AT1G58235,-,1:21579685-21580696,21579685,21580696,1012,1012,0.674405578714505,4.12026277100495e-08,1.57142149972223e-07
3268,AT1G58250,-,1:21587142-21601621,21587142,21601621,14480,8417,0.192806498230678,0.0290872803879516,0.0490985041988098
3269,AT1G58270,-,1:21612116-21614117,21612116,21614117,2002,1497,-0.04001656934311,1.0,1.0
3270,AT1G58280,-,1:21620331-21622611,21620331,21622611,2281,1464,-2.24496948960458,3.60431966893535e-65,2.38992139190906e-63
3271,AT1G58290,-,1:21623726-21626200,21623726,21626200,2475,2083,0.777885192488893,5.3835783630786703e-17,4.11831544659739e-16
3272,AT1G58320,-,1:21634123-21635303,21634123,21635303,1181,447,-0.17443588885373,0.042287739166164,0.0688093045888695
3273,AT1G58340,-,1:21653008-21655439,21653008,21655439,2432,2075,0.776709851661053,0.0075153872774312,0.0142888561385345
3274,AT1G58350,-,1:21662916-21667445,21662916,21667445,4530,3218,-1.02950817527789,6.92146857256339e-27,9.0751402202127e-26
3275,AT1G58360,-,1:21676530-21680502,21676530,21680502,3973,1740,0.554988714896182,5.95194066080397e-07,2.00333086128511e-06
3276,AT1G58370,-,1:21684584-21688321,21684584,21688321,3738,2903,0.509560965498083,3.065738092112e-06,9.54367763550492e-06
3277,AT1G58380,-,1:21689032-21690256,21689032,21690256,1225,1109,1.02276223096958,0.0532391442178928,0.0844169400930393
3278,AT1G58400,-,1:21696165-21699118,21696165,21699118,2954,2703,-0.581380667456988,3.58330550685709e-05,9.77054634165204e-05
3279,AT1G58440,-,1:21713842-21717290,21713842,21717290,3449,1892,0.144403746505177,0.458779804259335,0.548715186876172
3280,AT1G58460,-,1:21721404-21722429,21721404,21722429,1026,534,-0.397443470816459,0.0014490294043622,0.0031069037904365
3281,AT1G58470,-,1:21727024-21728760,21727024,21728760,1737,1387,0.545185304359317,0.0182847925754173,0.0322082978135861
3282,AT1G58520,-,1:21729913-21738652,21729913,21738652,8740,3863,-0.179762842465854,0.0630062684617564,0.0980778385395296
3283,AT1G58561,-,1:21748675-21753246,21748675,21753246,4572,4572,0.014806792864351,0.891881673849615,0.93383009004579
3284,AT1G58590,-,1:21742944-21743891,21742944,21743891,948,803,-0.159036124760842,0.0369769274630732,0.0610451391854364
3285,AT1G58602,-,1:21746354-21765705,21746354,21765705,19352,4973,-0.744416943124601,7.606519866785731e-19,6.57767339761266e-18
3286,AT1G58684,-,1:21769762-21771229,21769762,21771229,1468,1126,-1.72394246467716,3.18783925289993e-69,2.4456786598900902e-67
3287,AT1G58807,-,1:21780185-21784314,21780185,21784314,4130,3714,0.643248178357357,0.208891560068634,0.28189276815193
3288,AT1G58848,-,1:21791783-21797050,21791783,21797050,5268,4200,0.341532672124011,0.0062564799220439,0.0120721062391049
3289,AT1G58983,-,1:21806020-21807487,21806020,21807487,1468,1126,0.232210617811429,0.174391479974037,0.240689281682871
3290,AT1G59124,-,1:21816443-21820572,21816443,21820572,4130,3626,-0.178989960983219,0.256334639869962,0.335952910054053
3291,AT1G59218,-,1:21828033-21832708,21828033,21832708,4676,3816,1.61172819326653,2.6385467669262703e-67,1.88412535672128e-65
3292,AT1G59359,-,1:21842304-21843745,21842304,21843745,1442,1100,0.0425976647542349,0.618741173807386,0.699587012187691
3293,AT1G59510,-,1:21859595-21861076,21859595,21861076,1482,1482,-2.8055696739837,0.0058062719356424,0.0112666434737811
3294,AT1G59520,-,1:21861382-21866190,21861382,21866190,4809,1622,1.28124268600436,2.5062342450472e-07,8.8377483368559e-07
3295,AT1G59560,-,1:21881599-21883792,21881599,21883792,2194,1319,1.00085716618905,5.85841704893897e-07,1.97364127981493e-06
3296,AT1G59580,-,1:21884043-21886051,21884043,21886051,2009,1615,0.794091579636357,0.0274639642887409,0.046633982164328
3297,AT1G59590,-,1:21887752-21888792,21887752,21888792,1041,1041,-0.17100634211136,0.0233996660326732,0.0403078678384311
3298,AT1G59600,-,1:21889695-21891962,21889695,21891962,2268,1259,-0.537047648260612,0.001133899502279,0.0024755383536349
3299,AT1G59610,-,1:21893221-21901086,21893221,21901086,7866,3261,0.268921831324973,0.216909627919764,0.291357556935201
3300,AT1G59620,-,1:21902284-21905685,21902284,21905685,3402,2808,0.906295938355827,2.6345238060600598e-11,1.34486029648917e-10
3301,AT1G59640,-,1:21909175-21911201,21909175,21911201,2027,1663,0.873331388245583,1.24843696157827e-07,4.56000012367936e-07
3302,AT1G59650,-,1:21919745-21922923,21919745,21922923,3179,2086,1.39659651417151,0.0008607079214476,0.0019153665671337
3303,AT1G59660,-,1:21924693-21929424,21924693,21929424,4732,3185,-0.688296867977408,5.23027542926699e-06,1.57997549007112e-05
3304,AT1G59700,-,1:21936296-21937959,21936296,21937959,1664,1064,-0.700015365662725,2.18231740973819e-07,7.74701817001898e-07
3305,AT1G59710,-,1:21938367-21940184,21938367,21940184,1818,1670,-0.0007062568247654,1.0,1.0
3306,AT1G59720,-,1:21939752-21941784,21939752,21941784,2033,2033,0.244151399947273,0.0550789918774727,0.0869776782510129
3307,AT1G59740,-,1:21968071-21972411,21968071,21972411,4341,2031,-0.470502110466294,7.93443259015493e-05,0.0002068970161078
3308,AT1G59750,-,1:21979289-21984433,21979289,21984433,5145,2599,-0.161849368193435,0.0593216909849734,0.0928796183864915
3309,AT1G59760,-,1:21984445-21990175,21984445,21990175,5731,3158,0.0513734554905377,0.559967109358068,0.645452775667702
3310,AT1G59820,-,1:22011328-22020294,22011328,22020294,8967,4184,0.397432869730195,0.0056076800510449,0.0109178049315961
3311,AT1G59830,-,1:22020519-22022484,22020519,22022484,1966,1390,0.42897986597878,0.0028166812693877,0.0057523379658401
3312,AT1G59840,-,1:22026507-22029379,22026507,22029379,2873,2094,-0.989893633618671,1.68742009836066e-21,1.68162327139903e-20
3313,AT1G59850,-,1:22028509-22030207,22028509,22030207,1699,1497,-1.89353357099909,7.15632002390528e-13,4.10835613988328e-12
3314,AT1G59860,-,1:22031413-22032132,22031413,22032132,720,720,0.004369650054531,0.961704793371126,0.99007492479363
3315,AT1G59870,-,1:22034506-22040038,22034506,22040038,5533,4759,1.57407598285128,5.7878110141980296e-33,1.0302636557008702e-31
3316,AT1G59890,-,1:22043829-22051086,22043829,22051086,7258,4199,-0.212501934184972,1.0,1.0
3317,AT1G59900,-,1:22051295-22053885,22051295,22053885,2591,1468,0.466315917202992,0.0596591441538546,0.0933607274410372
3318,AT1G59910,-,1:22053951-22057052,22053951,22057052,3102,3006,-0.0417070376253,0.733804882279412,0.802250703356469
3319,AT1G59960,-,1:22071292-22073147,22071292,22073147,1856,1179,-0.0943069703935641,0.28319511957028,0.366091114743199
3320,AT1G59970,-,1:22073534-22074876,22073534,22074876,1343,1343,0.557438682888735,2.46517028354942e-08,9.63138709688101e-08
3321,AT1G59980,-,1:22080789-22083651,22080789,22083651,2863,1685,0.0487332130800895,0.941889537596951,0.973670442930122
3322,AT1G59990,-,1:22090238-22093060,22090238,22093060,2823,2052,-0.426047526415369,1.28429621342473e-08,5.16892336840311e-08
3323,AT1G60000,-,1:22093569-22094626,22093569,22094626,1058,972,0.851447572593224,2.4266736048885e-13,1.43620089730187e-12
3324,AT1G60010,-,1:22095360-22096577,22095360,22096577,1218,965,-1.37806902593328,7.65684786321848e-15,5.0392427305393305e-14
3325,AT1G60060,-,1:22139184-22141790,22139184,22141790,2607,1464,0.285534292465726,0.0011720848096622,0.0025529008184173
3326,AT1G60070,-,1:22142604-22149527,22142604,22149527,6924,3268,-0.796895720273979,4.9055986741168604e-21,4.7485581326201103e-20
3327,AT1G60080,-,1:22152230-22154589,22152230,22154589,2360,1441,-0.495035189968973,3.0251535651901e-09,1.30071795023899e-08
3328,AT1G60140,-,1:22176934-22180875,22176934,22180875,3942,3146,-0.0787308575108621,0.472448961695309,0.562310880366376
3329,AT1G60160,-,1:22188114-22191395,22188114,22191395,3282,2700,-1.22403590261282,2.02850490790357e-23,2.2484311713515e-22
3330,AT1G60170,-,1:22192773-22195400,22192773,22195400,2628,1819,-0.520105861372355,5.8482530765641e-05,0.0001550016654096
3331,AT1G60200,-,1:22200733-22205288,22200733,22205288,4556,2896,-0.173617253071421,0.05251462635997,0.0833606833959646
3332,AT1G60220,-,1:22208332-22212171,22208332,22212171,3840,2016,-0.634873005361041,1.1754672432147301e-09,5.23727497900759e-09
3333,AT1G60230,-,1:22212084-22214424,22212084,22214424,2341,1594,0.51535354275849,3.1045308591219696e-11,1.57396832142159e-10
3334,AT1G60260,-,1:22218788-22221409,22218788,22221409,2622,1543,-0.755870743659008,7.845419115160991e-09,3.23684558426842e-08
3335,AT1G60270,-,1:22221677-22224257,22221677,22224257,2581,1570,-0.378630277654942,0.10096684492505,0.149382173035696
3336,AT1G60390,-,1:22247474-22249636,22247474,22249636,2163,2092,-0.053245872555015,0.691854259430253,0.765629503521611
3337,AT1G60420,-,1:22261888-22264408,22261888,22264408,2521,1992,1.09404736190446,1.05661448395345e-07,3.88842507613079e-07
3338,AT1G60430,-,1:22264385-22266038,22264385,22266038,1654,1088,0.546006982271215,3.1821209444499503e-09,1.36536301027635e-08
3339,AT1G60440,-,1:22266497-22269243,22266497,22269243,2747,1481,-0.295341713294332,0.0140378917201852,0.0252889091477739
3340,AT1G60490,-,1:22285572-22290315,22285572,22290315,4744,2790,-0.0504224346613713,0.803269460228359,0.860162694578367
3341,AT1G60505,-,1:22294384-22297220,22294384,22297220,2837,2715,0.459155449434577,0.0005765642305443,0.0013220318024313
3342,AT1G60510,-,1:22294722-22297139,22294722,22297139,2418,2418,-0.142366885896558,0.0430532104916815,0.0698711456283705
3343,AT1G60525,-,1:22299526-22301343,22299526,22301343,1818,1722,0.0378405315295663,0.61663858435049,0.697569580614867
3344,AT1G60530,-,1:22299797-22301167,22299797,22301167,1371,906,0.5181168722007,0.0922038253472743,0.137797329260041
3345,AT1G60540,-,1:22302486-22304985,22302486,22304985,2500,2031,-0.348787407546709,0.0090715186836261,0.0169472545663315
3346,AT1G60545,-,1:22302492-22305156,22302492,22305156,2665,2305,0.333534147907309,0.123666479466937,0.178551353743149
3347,AT1G60550,-,1:22305831-22308229,22305831,22308229,2399,1308,-0.579456488241492,7.54178344299948e-06,2.23105085090389e-05
3348,AT1G60560,-,1:22308549-22311350,22308549,22311350,2802,2427,1.12790209194367,3.7429437212557e-10,1.73859127167459e-09
3349,AT1G60590,-,1:22314170-22316970,22314170,22316970,2801,1982,0.597297663369302,1.76139989427835e-07,6.32659130144551e-07
3350,AT1G60600,-,1:22324645-22327359,22324645,22327359,2715,1742,-0.759263872114898,1.65241625383475e-05,4.70388840366389e-05
3351,AT1G60610,-,1:22327912-22330276,22327912,22330276,2365,1772,0.600871652932516,1.75939033293325e-07,6.32059615349047e-07
3352,AT1G60620,-,1:22331106-22333524,22331106,22333524,2419,1431,0.399723747764993,0.082791891424587,0.125151787672112
3353,AT1G60630,-,1:22334662-22336908,22334662,22336908,2247,2174,-0.804330646179626,0.141855044051264,0.201075030375306
3354,AT1G60640,-,1:22337375-22339672,22337375,22339672,2298,1341,0.325331811970591,0.0004331486717151,0.0010129535507069
3355,AT1G60650,-,1:22339809-22342337,22339809,22342337,2529,1266,-0.379981972354749,2.85158650063192e-07,9.97034933535446e-07
3356,AT1G60660,-,1:22342414-22343014,22342414,22343014,601,601,-1.07800724360187,2.1686392060874198e-11,1.11439123997285e-10
3357,AT1G60670,-,1:22343655-22347624,22343655,22347624,3970,1569,0.886874689315161,6.07454621293315e-08,2.28716335407254e-07
3358,AT1G60680,-,1:22347622-22349297,22347622,22349297,1676,1304,-0.115209633155594,0.25413007568513,0.3336760244109
3359,AT1G60690,-,1:22349892-22351668,22349892,22351668,1777,1038,-1.5302438010781,1.08602667558999e-21,1.0887241500542001e-20
3360,AT1G60700,-,1:22351832-22354472,22351832,22354472,2641,1882,-0.356820316946214,6.64961515321266e-06,1.98101339753765e-05
3361,AT1G60710,-,1:22354753-22356761,22354753,22356761,2009,1492,0.340907786740183,0.0746227093997878,0.11404718659174
3362,AT1G60730,-,1:22358035-22360184,22358035,22360184,2150,1496,0.256488992515538,0.552961298901221,0.638887265878403
3363,AT1G60770,-,1:22366701-22368714,22366701,22368714,2014,1800,-0.675218681331808,0.0498963129331407,0.0797430443244116
3364,AT1G60780,-,1:22368953-22372159,22368953,22372159,3207,1897,0.0,1.0,1.0
3365,AT1G60790,-,1:22380038-22382245,22380038,22382245,2208,1810,-0.123972825569603,0.539324001123773,0.626326978474008
3366,AT1G60800,-,1:22383453-22387457,22383453,22387457,4005,2573,0.202907174755924,0.0412987422008008,0.0673771922407791
3367,AT1G60810,-,1:22388527-22391165,22388527,22391165,2639,1488,-0.7875563771473,0.000384994755249,0.0009078893212185
3368,AT1G60830,-,1:22395058-22395603,22395058,22395603,546,336,-0.251690726712704,1.0,1.0
3369,AT1G60850,-,1:22397916-22400362,22397916,22400362,2447,1610,0.890327024831936,2.68618572437119e-12,1.47724301417878e-11
3370,AT1G60860,-,1:22400927-22407777,22400927,22407777,6851,2786,-2.03359475183681,6.1065218188124e-100,1.51164912117428e-97
3371,AT1G60870,-,1:22409472-22410654,22409472,22410654,1183,1111,0.199771946200362,0.242256763174729,0.320306157605898
3372,AT1G60890,-,1:22412246-22417244,22412246,22417244,4999,3042,0.863705412316792,0.0003042868280847,0.0007296124564407
3373,AT1G60900,-,1:22423909-22428022,22423909,22428022,4114,2085,1.05577316537055,1.81354210772281e-18,1.52353949194487e-17
3374,AT1G60930,-,1:22430847-22438877,22430847,22438877,8031,3876,1.34486556346926,1.4291301731063899e-11,7.42603716593709e-11
3375,AT1G60940,-,1:22439123-22442217,22439123,22442217,3095,1682,-0.946447905037985,6.80950468104667e-05,0.0001789205546395
3376,AT1G60950,-,1:22444390-22445222,22444390,22445222,833,833,-0.444022185847091,4.0774146967432e-07,1.40109719155533e-06
3377,AT1G60960,-,1:22445310-22447214,22445310,22447214,1905,1532,0.706853862426823,6.24097468165058e-06,1.86444692857227e-05
3378,AT1G60989,-,1:22462160-22462721,22462160,22462721,562,477,1.90011827456641,1.1299199744187599e-30,1.80224177363047e-29
3379,AT1G60990,-,1:22462026-22465424,22462026,22465424,3399,1806,0.0198335484271941,0.89429616208081,0.935830376800379
3380,AT1G60995,-,1:22465640-22470716,22465640,22470716,5077,2141,1.75280461052497,3.48919284669912e-18,2.87401749741863e-17
3381,AT1G61000,-,1:22470924-22474105,22470924,22474105,3182,1554,-0.219537938947822,0.0069028501729987,0.0132121975579273
3382,AT1G61010,-,1:22474298-22477731,22474298,22477731,3434,2680,0.0639496198907089,0.831324545141694,0.883706549972945
3383,AT1G61030,-,1:22477896-22482380,22477896,22482380,4485,2896,0.136418448389425,0.478977315710497,0.56873195468669
3384,AT1G61040,-,1:22483207-22485969,22483207,22485969,2763,2353,-0.207128953127085,0.0283098418761035,0.0479256427711988
3385,AT1G61065,-,1:22490244-22491461,22490244,22491461,1218,860,-0.440341115739541,7.976147500393e-05,0.0002078971704229
3386,AT1G61100,-,1:22508538-22512333,22508538,22512333,3796,2931,0.353967794418125,0.0033710244503429,0.0067984401417625
3387,AT1G61140,-,1:22534717-22540850,22534717,22540850,6134,4608,-0.179555213634615,0.0170696467184003,0.0302486456976062
3388,AT1G61150,-,1:22542524-22544644,22542524,22544644,2121,1390,-0.858873147270746,0.170277756665525,0.235712558175673
3389,AT1G61170,-,1:22549638-22550675,22549638,22550675,1038,1038,-0.739051339713289,3.2322324560656e-14,2.0342246704852199e-13
3390,AT1G61180,-,1:22551332-22554649,22551332,22554649,3318,3318,-0.104849553147649,0.181266839129064,0.249030644906778
3391,AT1G61190,-,1:22557602-22560687,22557602,22560687,3086,2904,-0.887307431410721,2.68286756507149e-27,3.60159936465056e-26
3392,AT1G61210,-,1:22564495-22571907,22564495,22571907,7413,4188,1.86503167726206,1.15041975838245e-16,8.584683775775169e-16
3393,AT1G61215,-,1:22572645-22575527,22572645,22575527,2883,2109,0.0968006389925271,0.675463294306456,0.75129711970367
3394,AT1G61240,-,1:22581466-22585212,22581466,22585212,3747,2072,-1.32799352022234,5.13095687637099e-38,1.1394897771136799e-36
3395,AT1G61250,-,1:22585838-22588969,22585838,22588969,3132,1462,-0.206548319886242,0.266773890361086,0.347671209353076
3396,AT1G61255,-,1:22589151-22589691,22589151,22589691,541,541,0.657559309652465,3.61850830036539e-08,1.38947725138746e-07
3397,AT1G61260,-,1:22593465-22595069,22593465,22595069,1605,1409,-1.58340905414943,6.28951471710538e-45,1.89256288878085e-43
3398,AT1G61280,-,1:22603586-22604081,22603586,22604081,496,414,-0.664533821330706,1.2593395057441e-11,6.582459815215339e-11
3399,AT1G61300,-,1:22607466-22610273,22607466,22610273,2808,2635,-1.26200065060704,1.70813273527536e-29,2.5699507587619398e-28
3400,AT1G61310,-,1:22613063-22615943,22613063,22615943,2881,2881,0.599848471169872,7.306683933331379e-12,3.8981578708686897e-11
3401,AT1G61340,-,1:22628265-22630009,22628265,22630009,1745,1106,0.410454497381003,2.38464537115175e-07,8.43140848615568e-07
3402,AT1G61350,-,1:22633882-22635894,22633882,22635894,2013,2013,1.28872758853509,6.431115693580449e-16,4.55551674807382e-15
3403,AT1G61360,-,1:22637728-22641825,22637728,22641825,4098,2928,0.29300528996767,0.0082629822435134,0.0155699308163068
3404,AT1G61370,-,1:22642096-22645147,22642096,22645147,3052,2445,0.4682547006436,1.94494608289447e-07,6.94287040473345e-07
3405,AT1G61380,-,1:22646072-22649521,22646072,22649521,3450,2743,-1.74752905431273,4.73283508922582e-06,1.4378958642868e-05
3406,AT1G61430,-,1:22664669-22668360,22664669,22668360,3692,2909,-0.0777828688990249,0.738434884083892,0.80607843708264
3407,AT1G61500,-,1:22689729-22692881,22689729,22692881,3153,2415,-4.09796768566532,9.148949331099939e-12,4.8448201164062e-11
3408,AT1G61520,-,1:22699715-22701383,22699715,22701383,1669,1479,-0.0551807426542559,0.702277497696767,0.774531356951516
3409,AT1G61560,-,1:22708604-22712210,22708604,22712210,3607,2492,-0.247749590794966,0.0010457830486593,0.0022969369550939
3410,AT1G61570,-,1:22718705-22719516,22718705,22719516,812,499,-1.21738950296952,3.78611372828529e-05,0.0001029179904529
3411,AT1G61580,-,1:22720692-22723152,22720692,22723152,2461,1354,-0.303190868080694,2.0401315727737e-05,5.74417391266553e-05
3412,AT1G61590,-,1:22723501-22726074,22723501,22726074,2574,1517,-0.0707170468883312,0.69815698983874,0.770629172018196
3413,AT1G61600,-,1:22729816-22731182,22729816,22731182,1367,1266,0.34881679016306,4.41609345449869e-05,0.0001189801060458
3414,AT1G61620,-,1:22737543-22739430,22737543,22739430,1888,1264,-1.58695277607271,3.76934454600574e-49,1.30806824002136e-47
